fpr,tpr,risk_score_threshold
0.3692164372218197,0.976401179941003,28.0
0.37014801780354,0.976401179941003,27.900000000000006
0.37139012524583376,0.976401179941003,27.799999999999997
0.3722181968740296,0.976401179941003,27.700000000000003
0.3728392505951765,0.976401179941003,27.599999999999994
0.37335679536279887,0.976401179941003,27.5
0.37449539385156816,0.9793510324483776,27.400000000000006
0.375323465479764,0.9793510324483776,27.299999999999997
0.37604802815443533,0.9793510324483776,27.200000000000003
0.3763585550150088,0.9793510324483776,27.099999999999994
0.37697960873615566,0.9793510324483776,27.0
0.37780768036435153,0.9793510324483776,26.799999999999997
0.380498913155988,0.9793510324483776,26.700000000000003
0.38070593106303696,0.9793510324483776,26.599999999999994
0.38174102059828174,0.9793510324483776,26.5
0.3824655832729531,0.9793510324483776,26.400000000000006
0.3830866369941,0.9793510324483776,26.299999999999997
0.3839147086222958,0.9793510324483776,26.200000000000003
0.3852603250181141,0.9793510324483776,26.099999999999994
0.3858813787392609,0.9793510324483776,26.0
0.3866059414139323,0.9793510324483776,25.900000000000006
0.38743401304212816,0.9793510324483776,25.799999999999997
0.3881585757167995,0.9793510324483776,25.700000000000003
0.38846910257737294,0.9793510324483776,25.599999999999994
0.38909015629851984,0.9793510324483776,25.5
0.39002173688024017,0.9793510324483776,25.400000000000006
0.3914708622295829,0.9793510324483776,25.200000000000003
0.3922989338577787,0.9793510324483776,25.099999999999994
0.39271296967187663,0.9793510324483776,25.0
0.393230514439499,0.9793510324483776,24.900000000000006
0.393437532346548,0.9793510324483776,24.799999999999997
0.3937480592071214,0.9793510324483776,24.700000000000003
0.39602525618465995,0.9793510324483776,24.5
0.3964392919987579,0.9793510324483776,24.400000000000006
0.39664630990580685,0.9793510324483776,24.299999999999997
0.3970603457199048,0.9793510324483776,24.200000000000003
0.39809543525514957,0.9793510324483776,24.099999999999994
0.3985094710692475,0.9793510324483776,24.0
0.39923403374391886,0.9793510324483776,23.900000000000006
0.4000621053721147,0.9793510324483776,23.700000000000003
0.40089017700031054,0.9793510324483776,23.599999999999994
0.40182175758203087,0.9793510324483776,23.5
0.4052375530483387,0.9793510324483776,23.400000000000006
0.40585860676948554,0.9793510324483776,23.299999999999997
0.4060656246765345,0.9793510324483776,23.200000000000003
0.4066866783976814,0.9793510324483776,23.099999999999994
0.40741124107235277,0.9793510324483776,23.0
0.4088603664216955,0.9793510324483776,22.900000000000006
0.41010247386398924,0.9793510324483776,22.700000000000003
0.4103094917710382,0.9793510324483776,22.599999999999994
0.4114480902598075,0.9793510324483776,22.5
0.4118621260739054,0.9793510324483776,22.400000000000006
0.41237967084152777,0.9793510324483776,22.299999999999997
0.4127937066556257,0.9793510324483776,22.200000000000003
0.41403581409791945,0.9793510324483776,22.099999999999994
0.41434634095849293,0.9793510324483776,22.0
0.41548493944726217,0.9793510324483776,21.900000000000006
0.416727046889556,0.9793510324483776,21.799999999999997
0.4175551185177518,0.9793510324483776,21.700000000000003
0.41879722596004554,0.9793510324483776,21.599999999999994
0.4195217886347169,0.9793510324483776,21.5
0.42034986026291277,0.9793510324483776,21.400000000000006
0.4206603871234862,0.9793510324483776,21.299999999999997
0.42128144084463304,0.9793510324483776,21.200000000000003
0.4226270572404513,0.9793510324483776,21.099999999999994
0.4231446020080737,0.9793510324483776,21.0
0.42397267363626956,0.9793510324483776,20.900000000000006
0.4246972363109409,0.9793510324483776,20.799999999999997
0.42593934375323467,0.9793510324483776,20.700000000000003
0.42635337956733255,0.9793510324483776,20.599999999999994
0.426663906427906,0.9793510324483776,20.5
0.4273884691025774,0.9793510324483776,20.400000000000006
0.4278025049166753,0.9793510324483776,20.299999999999997
0.4285270675913467,0.9793510324483776,20.200000000000003
0.43463409584929097,0.9793510324483776,20.099999999999994
0.4353586585239623,0.9793510324483776,20.0
0.4358762032915847,0.9793510324483776,19.900000000000006
0.4364972570127316,0.9793510324483776,19.799999999999997
0.4375323465479764,0.9793510324483776,19.700000000000003
0.4391884898043681,0.9793510324483776,19.5
0.44094814201428423,0.9793510324483776,19.400000000000006
0.442190249456578,0.9793510324483776,19.299999999999997
0.44270779422420037,0.9793510324483776,19.200000000000003
0.4436393748059207,0.9793510324483776,19.099999999999994
0.4441569195735431,0.9793510324483776,19.0
0.4453990270158369,0.9793510324483776,18.900000000000006
0.44550253596936135,0.9793510324483776,18.799999999999997
0.44715867922575303,0.9793510324483776,18.599999999999994
0.44746920608632645,0.9793510324483776,18.5
0.44860780457509575,0.9793510324483776,18.400000000000006
0.45026394783148743,0.9793510324483776,18.200000000000003
0.4514025463202567,0.9793510324483776,18.099999999999994
0.45171307318083015,0.9793510324483776,18.0
0.45223061794845254,0.9793510324483776,17.900000000000006
0.45305868957664835,0.9793510324483776,17.799999999999997
0.4544043059724666,0.9793510324483776,17.700000000000003
0.4546113238795156,0.9793510324483776,17.599999999999994
0.45533588655418694,0.9793510324483776,17.5
0.45616395818238276,0.9793510324483776,17.400000000000006
0.4570955387641031,0.9793510324483776,17.299999999999997
0.45792361039229895,0.9793510324483776,17.200000000000003
0.45895869992754373,0.9793510324483776,17.0
0.4602008073698375,0.9793510324483776,16.900000000000006
0.46340958492909634,0.9823008849557522,16.799999999999997
0.4669288893489287,0.9823008849557522,16.700000000000003
0.46806748783769797,0.9823008849557522,16.599999999999994
0.46972363109408966,0.9823008849557522,16.400000000000006
0.47075872062933444,0.9823008849557522,16.299999999999997
0.4711727564434324,0.9823008849557522,16.200000000000003
0.47272539074629955,0.9823008849557522,16.099999999999994
0.47334644446744645,0.9823008849557522,16.0
0.47438153400269123,0.9823008849557522,15.799999999999997
0.4751060966773626,0.9823008849557522,15.700000000000003
0.4762446951661319,0.9823008849557522,15.599999999999994
0.4765552220267053,0.9823008849557522,15.5
0.4786254010971949,0.9852507374631269,15.400000000000006
0.47945347272539074,0.9852507374631269,15.299999999999997
0.4804885622606355,0.9852507374631269,15.200000000000003
0.4811096159817824,0.9852507374631269,15.099999999999994
0.4818341786564538,0.9852507374631269,15.0
0.4824552323776007,0.9852507374631269,14.900000000000006
0.48369733981989443,0.9852507374631269,14.799999999999997
0.4843183935410413,0.9852507374631269,14.700000000000003
0.4847324293551392,0.9852507374631269,14.599999999999994
0.4863885726115309,0.9852507374631269,14.400000000000006
0.48711313528620226,0.9852507374631269,14.299999999999997
0.48763068005382465,0.9852507374631269,14.200000000000003
0.48907980540316737,0.9852507374631269,14.099999999999994
0.491149984473657,0.9852507374631269,13.900000000000006
0.4922885829624262,0.9852507374631269,13.799999999999997
0.49322016354414655,0.9852507374631269,13.700000000000003
0.4939447262188179,0.9852507374631269,13.599999999999994
0.4944622709864403,0.9852507374631269,13.5
0.4996377186626643,0.9882005899705014,13.400000000000006
0.5002587723838112,0.9882005899705014,13.299999999999997
0.5006728081979092,0.9882005899705014,13.200000000000003
0.5008798261049581,0.9882005899705014,13.099999999999994
0.5020184245937274,0.9882005899705014,13.0
0.5028464962219232,0.9882005899705014,12.900000000000006
0.5049166752924128,0.9882005899705014,12.799999999999997
0.5056412379670842,0.9882005899705014,12.700000000000003
0.5061587827347066,0.9882005899705014,12.599999999999994
0.5071938722699514,0.9882005899705014,12.5
0.5084359797122451,0.9882005899705014,12.400000000000006
0.5093675602939655,0.9882005899705014,12.299999999999997
0.5100921229686368,0.9882005899705014,12.200000000000003
0.5121623020391264,0.9882005899705014,12.099999999999994
0.5127833557602732,0.9882005899705014,12.0
0.514025463202567,0.9882005899705014,11.900000000000006
0.5151640616913363,0.9882005899705014,11.799999999999997
0.5158886243660077,0.9882005899705014,11.700000000000003
0.517027222854777,0.9882005899705014,11.599999999999994
0.5175447676223993,0.9882005899705014,11.5
0.5185798571576441,0.9882005899705014,11.400000000000006
0.5204430183210847,0.9882005899705014,11.299999999999997
0.5213745989028051,0.9882005899705014,11.200000000000003
0.5226167063450988,0.9882005899705014,11.099999999999994
0.5235482869268192,0.9882005899705014,11.0
0.524169340647966,0.9882005899705014,10.900000000000006
0.5266535555325536,0.9882005899705014,10.799999999999997
0.5275851361142739,0.9882005899705014,10.700000000000003
0.5290342614636167,0.9882005899705014,10.5
0.5300693509988614,0.9882005899705014,10.400000000000006
0.5312079494876307,0.9882005899705014,10.299999999999997
0.532139530069351,0.9911504424778761,10.200000000000003
0.5357623434427078,0.9911504424778761,10.099999999999994
0.5369009419314771,0.9911504424778761,10.0
0.5381430493737708,0.9911504424778761,9.900000000000006
0.5385570851878687,0.9911504424778761,9.799999999999997
0.5393851568160646,0.9911504424778761,9.700000000000003
0.5404202463513094,0.9911504424778761,9.599999999999994
0.5412483179795052,0.9911504424778761,9.5
0.5434220060035193,0.9911504424778761,9.400000000000006
0.5444570955387641,0.9911504424778761,9.299999999999997
0.5459062208881068,0.9911504424778761,9.200000000000003
0.5464237656557293,0.9911504424778761,9.099999999999994
0.5473553462374495,0.9911504424778761,9.0
0.5479763999585964,0.9911504424778761,8.900000000000006
0.5495290342614636,0.9911504424778761,8.799999999999997
0.5501500879826104,0.9911504424778761,8.700000000000003
0.5509781596108063,0.9911504424778761,8.599999999999994
0.5519097401925267,0.9911504424778761,8.5
0.5535658834489183,0.9911504424778761,8.299999999999997
0.5538764103094918,0.9911504424778761,8.200000000000003
0.5557395714729324,0.9911504424778761,8.099999999999994
0.557809750543422,0.9911504424778761,7.900000000000006
0.5592588758927647,0.9911504424778761,7.700000000000003
0.5605009833350585,0.9911504424778761,7.599999999999994
0.5610185281026809,0.9911504424778761,7.5
0.5623641444984991,0.9911504424778761,7.400000000000006
0.5633992340337439,0.9911504424778761,7.299999999999997
0.5648483593830866,0.9911504424778761,7.200000000000003
0.5650553772901356,0.9911504424778761,7.099999999999994
0.5661939757789048,0.9911504424778761,7.0
0.5676431011282476,0.9911504424778761,6.900000000000006
0.573129075665045,0.9911504424778761,6.799999999999997
0.5740606562467654,0.9911504424778761,6.700000000000003
0.5754062726425836,0.9911504424778761,6.599999999999994
0.5766483800848773,0.9911504424778761,6.5
0.5785115412483179,0.9911504424778761,6.299999999999997
0.5800641755511852,0.9911504424778761,6.200000000000003
0.5821343546216747,0.9911504424778761,6.099999999999994
0.583479971017493,0.9911504424778761,6.0
0.5841010247386399,0.9911504424778761,5.900000000000006
0.5854466411344581,0.9911504424778761,5.799999999999997
0.585860676948556,0.9911504424778761,5.700000000000003
0.5866887485767519,0.9911504424778761,5.599999999999994
0.5871027843908498,0.9911504424778761,5.5
0.5901045440430597,0.9911504424778761,5.400000000000006
0.5913466514853535,0.9911504424778761,5.299999999999997
0.5926922678811717,0.9911504424778761,5.200000000000003
0.593416830555843,0.9911504424778761,5.099999999999994
0.5952799917192837,0.9911504424778761,5.0
0.5966256081151019,0.9911504424778761,4.900000000000006
0.5983852603250182,0.9911504424778761,4.799999999999997
0.599006314046165,0.9911504424778761,4.700000000000003
0.6003519304419832,0.9911504424778761,4.599999999999994
0.6014905289307525,0.9911504424778761,4.5
0.6027326363730463,0.9911504424778761,4.400000000000006
0.6042852706759134,0.9911504424778761,4.299999999999997
0.6061484318393541,0.9911504424778761,4.200000000000003
0.6081151019563192,0.9911504424778761,4.099999999999994
0.6099782631197599,0.9911504424778761,4.0
0.6110133526550047,0.9911504424778761,3.9000000000000057
0.6127730048649208,0.9911504424778761,3.799999999999997
0.6134975675395922,0.9911504424778761,3.700000000000003
0.6151537107959838,0.9911504424778761,3.5
0.6175344167270469,0.9911504424778761,3.4000000000000057
0.6185695062622917,0.9911504424778761,3.299999999999997
0.6200186316116344,0.9911504424778761,3.200000000000003
0.6208467032398303,0.9911504424778761,3.0999999999999943
0.621881792775075,0.9911504424778761,3.0
0.624262498706138,0.9911504424778761,2.9000000000000057
0.6259186419625298,0.9911504424778761,2.799999999999997
0.6273677673118725,0.9911504424778761,2.700000000000003
0.6285063658006418,0.9911504424778761,2.5999999999999943
0.6295414553358866,0.9911504424778761,2.5
0.632439706034572,0.9911504424778761,2.299999999999997
0.6335783045233413,0.9911504424778761,2.200000000000003
0.6365800641755511,0.9911504424778761,2.0999999999999943
0.6378221716178449,0.9911504424778761,2.0
0.6394783148742367,0.9911504424778761,1.9000000000000057
0.6407204223165304,0.9911504424778761,1.7999999999999972
0.6412379670841528,0.9911504424778761,1.7000000000000028
0.6422730566193976,0.9911504424778761,1.5999999999999943
0.642997619294069,0.9911504424778761,1.5
0.6447572715039851,0.9911504424778761,1.4000000000000057
0.6464134147603767,0.9911504424778761,1.2999999999999972
0.647966049063244,0.9911504424778761,1.2000000000000028
0.6487941206914398,0.9911504424778761,1.0999999999999943
0.6494151744125867,0.9911504424778761,1.0
0.6509678087154539,0.9911504424778761,0.9000000000000057
0.6540730773211882,0.9911504424778761,0.7999999999999972
0.6552116758099575,0.9911504424778761,0.7000000000000028
0.6562467653452023,0.9911504424778761,0.5999999999999943
0.6573853638339716,0.9911504424778761,0.5
0.658109926508643,0.9911504424778761,0.4000000000000057
0.6589379981368388,0.9911504424778761,0.29999999999999716
0.6600765966256081,0.9911504424778761,0.20000000000000284
1.0,1.0,0.09999999999999432
